	T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT5G54170	3.08174363193696	3.09135930789067	3.0349360880253	3.14616120359418	3.07461632458193	3.07409902452797	3.09361951865039	2.93329802175725	3.02558122928344	3.03270729041915	2.98653422532319	3.058275668342	3.03771144885183	3.08954367140932	3.08210738414913	3.07182458290737	3.09709908445698	2.96866972989227	2.96433088029605	2.97802917814826	2.99145460259587	2.97047470858255	2.99344210393458	2.91962483617425	3.06340955164849	3.0585478869623	3.14231129667574	3.48167776221264	3.57499217742109	3.54696061239818	3.70090058982518	3.68743873040772	3.69611524427178	3.65734177246644	3.55756267926956	3.63254694349024	3.6846084379637	3.60281519435435	3.75999474312712	3.50918808425019	3.77401590467851	3.65260847645268	3.30204389260935	3.50677809262915	3.41491730151963
AT1G65030	3.0956884379581	3.11519384601547	3.13329216615478	3.12459820145657	3.14492062619629	3.08844308829079	2.96362245407824	3.03258940411633	3.01827997687082	2.97344865996487	3.02721166088208	3.09648177435478	2.97002843658696	3.05606530221988	3.00523710878078	3.02312431679271	3.06500653760034	2.88548040604003	2.95105094588339	2.97663904996516	3.03747690259003	2.96886252642196	2.97814467548963	3.06218258238424	3.07305475107107	3.10404040699853	2.99803903494995	3.08122466050365	3.13475230721452	3.06986681380348	3.05146803720999	3.1172062666149	2.96284497267389	3.08898826879701	3.16031039992659	3.12290816036473	3.1555584713785	3.19482086986595	3.25451514943328	3.21515647362006	3.25731868443139	3.2035543780015	3.26131687933782	3.29427595122851	3.24811494280732
AT5G46915	1.03302360412584	0.973487975818747	0.932204971457169	0.923841644285987	1.00841003491099	0.973500326287668	1.0418592831105	1.19359584716462	1.15448698613325	1.04056845668771	0.802741965746724	0.702638105063211	1.23850829265624	1.19776613956194	0.579364070664397	0.926083547929911	0.537735974748733	1.13602672038045	0.756158170927783	0.44332760662625	1.08948008487173	1.19730865846265	1.14447540307897	0.910112180849834	1.05336683989247	0.843828662444098	0.951383473212313	1.04827353258362	1.64826072223419	1.29904205305086	2.038321849203	1.98996991522298	1.99944679461878	1.97042461543647	1.81362447516199	1.93178993723898	1.69427609168887	1.81354166824535	1.34702960100093	1.47603423450889	1.63783587865525	1.53909287078952	1.6909416747359	1.52044938272245	1.54649709950399
AT2G24150	2.91553811597984	2.74473921166291	2.9502984009432	2.92594591132421	2.85649367154889	2.86982675841097	2.93447046488505	2.98120232381791	2.96045635831292	2.91332710123769	2.92799268225656	2.92256807357607	2.96224949227544	2.92128470995626	2.92244524826587	3.01857993988523	2.92160636364154	2.94383446863485	2.93933572530061	2.96008331526814	2.92035566397027	2.88672623666887	2.9115059947741	2.96098188886729	2.81537261280723	2.78873923212491	2.79467057791376	2.83149767505381	2.86397880321276	2.91622880767391	2.94640749399795	2.92614511127729	2.94205817420292	2.94540415168935	2.88884051731865	2.98189609150975	2.89518077240227	2.91455525876914	2.92209475126682	2.95225575785078	3.01662565505548	3.02693742271183	3.08623900321154	3.16801904007261	3.11029370871304
AT2G40270	3.24508661922572	3.277279311629	3.25670140637217	3.26221093453963	3.23309563089177	3.28667239635684	3.41695952182675	3.31168694727517	3.34542256970036	3.35459382018347	3.37922417997828	3.32149878130437	3.34328055001831	3.31528698189446	3.31152073529978	3.36926679527625	3.30647967478008	3.37174550204701	3.39663011125245	3.35119845515858	3.3213607682497	3.39333128138827	3.39763579949246	3.28238759473616	3.25693308434052	3.30573829328808	3.37068164701104	3.3082987331639	3.2735785029507	3.25351329496075	3.26527648392553	3.21398408383432	3.23549388130321	3.09669969030966	3.11257984882543	3.08623134663355	3.09159664964481	3.08073513088701	3.0717123687343	3.15503196076184	3.07052071867224	3.13775524166707	3.03618178856251	3.05524087547967	3.04523013064491
AT2G29730	2.71664870295434	2.74473921166291	2.72846956709012	2.72966115644604	2.65554018933241	2.73873279242102	2.85281380015628	2.8514469124933	2.79141315330056	2.91212015675207	2.87998640221386	2.80200731562868	2.88313930055811	3.02245149730212	2.90413919633619	2.86053737445954	2.88039307921871	2.91377323593992	2.89400446918228	2.79769352270754	2.92484695990111	2.83716852597814	2.87359402330843	2.79992753848989	2.64275385886517	2.78368073058213	2.86262867859814	3.03364544562136	3.03587303105045	3.05301454709445	3.16744776921536	3.09867990581333	3.16419847238089	3.18528904491598	3.16374723647	3.20004378215212	3.29514142158277	3.21538693764739	3.18196596964262	3.21445405299114	3.16677856700886	3.18080422293389	3.09310825504968	3.10115737481858	3.05639633048874
AT1G54690	3.37256279103259	3.32309406046216	3.41022219889344	3.30617780358034	3.34543229222058	3.29571104430769	3.19015026906286	3.34872182497393	3.28817927086937	3.27114440658409	3.29238622422586	3.28220610546325	3.18597040231109	3.24919212098259	3.27046667279158	3.24728454100301	3.17025824971928	3.16623166205898	3.19234682540382	3.18033986084957	3.29613594574045	3.16722749693415	3.12789080027901	3.33398570109985	3.32906542645425	3.36530823022237	3.28395489281568	3.24359914233668	3.32395287656792	3.27169249857102	3.30089467664831	3.31374766680361	3.16770614564977	3.29763929895832	3.37525150812086	3.3956016922595	3.30363555998419	3.40152432405907	3.44529598358458	3.39963919231068	3.42410885067492	3.39491872089934	3.61632860340667	3.54072498194892	3.52632103311027
AT4G32400	3.29794618162021	3.27611944236685	3.32283305539295	3.29831812303723	3.33348571351961	3.24638337138259	3.2785678526292	3.28935862505297	3.30416691899528	3.32033429365378	3.32598905115935	3.31949351787799	3.28816472299362	3.31708651693573	3.31281024835919	3.31207981257301	3.22593924229221	3.24786362682504	3.29015353710116	3.29143238694077	3.31169048830439	3.31808881431507	3.28424738562784	3.32365074252587	3.26409591382265	3.31068033070132	3.26761842331734	3.3257538480495	3.33837754335762	3.34321080645266	3.35493868332967	3.37433367718296	3.28354260186802	3.37690775659214	3.3995880676114	3.39294354259819	3.41076629930939	3.42642149397708	3.42286130995417	3.40737205200666	3.3978583298365	3.38318759922279	3.41212747779358	3.42009267022462	3.42942246155301
AT1G77760	4.03954969246188	4.3108564510466	4.20527556142469	4.12100050914484	3.74176605963833	4.14064054761544	4.41009226513158	4.30924612685261	4.36276211740223	4.45245245399102	4.39321064082159	4.19214986555739	4.60672985465986	4.61306702964351	4.42132404339464	4.37977058997831	4.50200736770106	4.50942261670174	4.47787330631484	4.36106421362306	4.41495125242744	4.46816628405836	4.38429649383144	4.29732387920012	4.22863913851008	4.28513561164695	4.36320353938167	4.83873228518591	4.79441356211249	4.81222810933341	5.03627304206209	4.99006551716551	4.98818233583913	5.09201603673577	4.91470237527816	4.98748352781934	5.03632033779188	4.97275292424586	4.87058000200035	4.81269184934433	4.96682105542283	4.9064967504817	4.67596598661287	4.77354876685061	4.65078984201074
AT5G65030	2.46410075003904	2.69076034958199	2.56912189298774	2.54568510429915	2.54435930623429	2.66728695881492	2.84245657935878	2.68173550001783	2.76816409470666	2.60048283560637	2.54955988383501	2.68356298064627	2.61427500087949	2.64925223611524	2.56264286666613	2.41471148629567	2.50047353183517	2.54090348450494	2.57086850810576	2.52628219399322	2.64926014555377	2.53588323451206	2.36901896521708	2.40244421443299	2.79209899875075	2.97623746503311	2.98144736452366	3.39637294701485	3.39776733293072	3.30454247288216	3.45701799555253	3.39220285389104	3.43785816966242	3.28010351495959	3.30111662440165	3.21702924133265	3.2891434227054	3.25304270553005	3.44238578738793	3.51078994890675	3.33799104452656	3.47973866411344	3.33158686281992	3.409096305018	3.30739306005022
AT3G13940	3.1023639797172	3.09766070281907	3.05436413921147	3.07866025800314	3.11334932699823	3.04015162494219	3.03007782021284	3.10050322312238	3.12012354701302	3.07081390894601	3.11170246051629	3.120439934941	3.05931267610112	3.05973473200162	2.97454932732584	3.06077410247712	3.08570156554828	3.03517442340395	3.06959070617843	3.06646101374116	3.06313430811282	3.02815476531477	3.01008957217581	3.1073211486346	3.09286605963211	3.11485445237504	3.01707093767211	3.12117600105692	3.1468901402816	3.09776011610832	3.07943238463093	3.15128284262882	3.05005788728076	3.13682602519083	3.1437826414188	3.14113989844029	3.1591579985175	3.18774324356789	3.23140937717662	3.17124970190799	3.27549435511101	3.21795009735533	3.28032680303741	3.31519952646827	3.28120121882065
AT5G03380	4.11898959096774	4.12923183954553	4.15910861474005	4.25581179955299	4.39821721470613	4.19986877586512	4.12165523757692	3.99090045702326	4.04873937758338	4.0272278706206	4.07160363168661	3.98361264119739	4.14032194389029	4.11916537887179	4.07646221006431	4.06788082951047	4.12518470901681	4.08178272968365	4.15189706874493	4.04765495276352	4.20252686249413	4.15210547185031	4.09080406540974	3.95797705211335	4.06752555559451	4.23084434105931	4.06980998840739	4.30809093242872	4.38594708612863	4.35863138311398	4.51065063410218	4.5057042847605	4.54883239069928	4.50895709275367	4.67667678052196	4.52850565788344	4.56470055720434	4.51946788884987	4.7442466287718	4.64072783002489	4.64946224893348	4.68269036119918	4.51201246791094	4.6001343765632	4.58144310652376
AT5G55260	2.80440686474247	2.75560007024341	2.8436463942538	2.77790193721182	2.84385682013079	2.75423613993449	2.79513072962483	2.77581353503631	2.80151816311717	2.80507015891947	2.73328169946488	2.81361436088491	2.83405313246636	2.84251641772679	2.8626221336875	2.83689860311536	2.76020329739591	2.81258387515308	2.81004712916634	2.8202242011458	2.90917734240377	2.70330430103856	2.7900048660567	2.84282955906655	2.76630068669535	2.78811013222516	2.81085368677986	2.84556881315033	2.84860366541892	2.87014135359198	2.92415049361686	2.97966597728499	2.96003629932019	3.03897888242265	3.09848897689593	3.03109817612152	3.05424718747291	3.03378034470373	3.05614312164013	3.08946441144388	2.97516787352554	3.03131172786233	3.07114278886732	3.02128408841641	3.05046656504707
AT2G45440	3.12808504835496	3.14659605829827	3.13314545166811	3.10615249945575	3.10199932002867	3.0667453290272	3.1406226481345	3.16728000269609	3.12421515903275	3.17308676203552	3.17298021422043	3.17512160842646	3.15508832216188	3.15585646286895	3.15114865275274	3.17874675254475	3.12258473200537	3.10342123799874	3.1512236538889	3.15028829009845	3.1560702474771	3.16000713948549	3.09424446808841	3.18057832996455	3.15114543192232	3.13880619231134	3.12398666651618	3.1491281488916	3.18400258273675	3.15143533424058	3.15244854057027	3.21988133891916	3.11729029717136	3.19366674987602	3.14306518609684	3.22265621179773	3.20254010940829	3.21650143472718	3.25830656217039	3.28532155954652	3.32538601572084	3.27652385125704	3.29817525079802	3.34778544258036	3.31884806144275
AT1G12630	1.47480481303243	1.44973072242892	1.60950603555872	1.27643092824781	1.64032489982575	1.35015423592094	1.34648094013029	1.46437527311108	1.50453580967918	1.52776613600647	1.6014814465386	1.34658858527411	1.23850829265624	1.54500991442667	0.995152068738825	1.70970431085757	1.48348370121604	1.49564696995415	1.38965955814993	0.894257630712195	1.4266808607064	1.33285521989835	1.49889742700111	1.53099098911927	1.32331186171035	1.12087453807227	1.41884701881832	1.48483527012895	1.77632269568319	1.70382870020581	1.79370057739653	1.79870797017188	1.92981863948812	1.97042461543647	1.95056060051579	1.95064980898241	2.04596810098007	2.03054695078175	2.06195965070783	2.06985309798909	1.96325596482234	2.17162385381106	1.98365902490882	1.95466823102039	1.95344691227499
AT4G31330	2.25633574667904	1.75331446614469	2.4167400393586	2.11612992949592	2.05399119008875	2.08001755048099	2.50866185034166	2.30271585177117	2.36486110013746	1.89229979226346	2.29181377812702	2.2312150863722	2.34877245106914	2.40466982066718	2.08488998655638	2.55333943470771	2.45770029459589	2.44788287979389	2.02840694007575	2.24787737869835	2.26575148788818	2.31418032524501	2.26317692237861	2.42860397081181	2.26740712967257	2.09499999550542	2.17873915292681	2.03931429708863	1.84460117010076	2.08667364367442	2.18030650224066	1.91145481994987	2.10209972689574	2.21091778247284	2.07177453287534	2.27969242258272	2.14398232092092	2.27775364877375	1.85084877811774	2.83655362472475	2.53868399717176	2.83890340665634	2.86112710245201	2.73766723734957	2.67893264284475
AT5G10330	2.8252960850238	2.79324928188576	2.88034679414691	2.82567578680392	2.81170803122193	2.81815801262511	2.70287175531311	2.72362149251327	2.6917047831662	2.67433486378621	2.63351666259439	2.81575656480845	2.69705718653507	2.65957588194193	2.72076637393168	2.69537803376276	2.57513959274374	2.61870212011901	2.6546947746056	2.6998611240434	2.7779795673498	2.67564919251725	2.6537351301048	2.68167199441522	2.729111601414	2.80840385718544	2.68075717271126	2.86717532162128	2.94076291441679	2.88773284496046	2.85311196332505	2.9908366713	2.90289960483716	2.93917176496467	3.02544273438981	3.00475623928944	2.94274823308792	2.96801236855563	3.07851451685834	2.86654115070234	2.89179140163685	2.88567769510238	2.88848365087328	2.85279152219043	2.90765666430796
AT3G62040	3.45473717621215	3.3387418443494	3.51075117505285	3.34460157018207	3.48502438668855	3.38502323370103	3.56519626466785	3.61105929699686	3.61771569611275	3.64450233725905	3.59611557152329	3.56564381365814	3.59996178506461	3.69696289302583	3.74327051237103	3.67830228640509	3.667108531089	3.74118973466381	3.74226525911218	3.73616418091894	3.81849789943958	3.81041584189262	3.67411814069119	3.63419668481663	3.30650112847369	3.43859305625351	3.49003673846978	3.51671052833633	3.36261816782814	3.4909117037945	3.58352653111155	3.30178729264132	3.49592316818189	3.58247754867023	3.64773967384325	3.63254694349024	3.77932247464245	3.75635300393174	3.64886980823282	4.13363256234027	3.88825129539528	3.97187648783264	4.051446484584	4.08319738486198	3.99936667887296
AT5G10750	2.95695656230967	3.09275348071813	3.01111382853128	3.0053087195014	2.93290935104953	2.983863829936	3.06353506738449	3.0790240412642	3.09834668830196	3.13646120320547	3.08654330454526	3.04250704264002	3.1084361937686	3.10918327740965	3.05654749647638	3.02672588872955	2.9854775062237	3.04264121694487	3.05543282272409	3.03027314490832	3.0773423653069	2.99951972326512	3.02386791151925	3.02599495415578	3.05135726161718	3.01525433217199	3.1110201055906	3.30253581769198	3.28747164827371	3.26087654127413	3.3281697243082	3.27079504178635	3.28587751160257	3.21621649081947	3.16134430966579	3.22232722403018	3.22383200913029	3.22640526049946	3.14660762119337	3.04508823886004	3.11231397121207	3.05372838779011	2.99401921781858	3.01432713480724	2.96700521295141
AT2G35750	2.38051272559308	2.35865414079329	2.28374161185047	2.47533704716098	2.4495401147657	2.26552765824355	2.43788953100761	2.47237198309397	2.48206760585561	2.40712227784573	2.35881863103218	2.4533932974322	2.21187798328295	2.44494364582443	2.30493804618521	2.41654254015519	2.29026275173405	2.23934159332518	2.22322323437575	2.35522836007723	2.40419001690979	2.31418032524501	2.29820311231067	2.45748933296927	2.3778523290705	2.30889719198308	2.3051002450053	2.3730449290199	2.4269303669707	2.37482191907736	2.34545159951795	2.47402193724793	2.4500091425149	2.48270228727275	2.49760411948744	2.58560731814738	2.6127150284967	2.64612931073582	2.5977685534039	2.51452066295918	2.50712877534302	2.52458728788679	2.68741281829442	2.5839106211343	2.67093632978007
AT2G41660	2.99781118604179	3.2360858042864	3.02299921814305	3.05409689555838	2.99448393104493	3.12659277441878	3.27060209897168	3.18680117833925	3.14020668615735	3.20285864330532	3.27487966411511	3.20257195170396	3.26057050403671	3.26643034193715	3.21395043975296	3.24021243904189	3.21678515653515	3.25529919164602	3.31188078180624	3.1530797131026	3.25659281494055	3.2971120746143	3.2049510517217	3.04770844252508	3.2196574687938	3.14132572662296	3.17229684753216	3.37535893427579	3.32978036039349	3.37264371664436	3.56644437872851	3.4191414767899	3.52526372260879	3.61329054891628	3.49698894363207	3.54445992545875	3.75670743615848	3.58352932369185	3.53507402271923	3.79805181344849	3.75329696729378	3.7008350794416	3.46176880733978	3.49054981355479	3.48371318024492
AT2G27505	1.1175029385689	0.901176593692949	0.932204971457169	1.35639735720517	1.4234187536858	1.39781114363015	1.45843831806825	1.46437527311108	1.28942989805143	0.939818683092594	0.914662942997162	1.45713464908284	1.05694781314186	1.25316818199998	1.037603233698	1.37666654983999	1.3491748799274	1.09700885634268	0.570803413983003	0.44332760662625	0.873929556155461	0.945836340299739	0.267109644396915	0.910112180849834	1.32331186171035	1.7335688944155	1.68192350197943	2.62248979379668	2.60918330099536	2.31198482602793	1.94024734217682	1.99546020798012	2.32087608684472	1.9776657377696	2.23257706973028	2.01354093668633	2.15727542515566	2.13279467240593	1.77433162133739	1.69737804306565	1.37699206793822	1.71203489451255	1.30523936680792	1.50739238889313	1.48351729651655
