T0_1	T0_2	T0_3	C5_1	C5_2	C5_3	C20_1	C20_2	C20_3	C30_1	C30_2	C30_3	C45_1	C45_2	C45_3	C60_1	C60_2	C60_3	C90_1	C90_2	C90_3	C120_1	C120_2	C120_3	N5_1	N5_2	N5_3	N20_1	N20_2	N20_3	N30_1	N30_2	N30_3	N45_1	N45_2	N45_3	N60_1	N60_2	N60_3	N90_1	N90_2	N90_3	N120_1	N120_2	N120_3
AT3G46880	2.57437273109288	3.96815733686131	1.37730065122681	0.955192440144247	0.858685032123178	0.865806536869091	0.932893140662043	1.35153969079827	0	2.27314297324656	1.8665118824923	2.14620470776897	3.55037592680168	0	8.12354931847626	2.19570574549079	8.09801928628284	1.17528452636324	2.97223179047687	1.01270646305511	10.5764710080131	1.15392454706074	0	7.38040502243996	2.4363476167434	1.77987712070752	1.82021022817792	4.46814388122335	12.2064634989181	5.10897628444969	14.3993294666977	11.1884945467143	14.7944329623557	28.2712027737016	13.7906826197994	26.5525638599151	20.5675013663982	9.49339272064012	15.7553838493495	35.8056881969616	25.3800355433273	53.8543985659602	112.224223384301	92.2834842525815	89.8771463417979
AT5G23050	1119.33726347918	1126.23520051645	976.04706150273	1183.48343333872	893.891118440229	1167.10721169954	1125.06912763842	1051.49787944106	1006.87418192315	878.569759159796	906.19151895001	1072.0292515306	1013.04059778075	1212.13645581318	892.574981367579	1034.17740612616	944.768916732998	1085.96290235964	790.613656266847	882.067329321004	834.57971226867	992.37511047224	717.027581562889	792.47098928449	1097.16854340678	1078.60553514876	940.138582853893	1164.69617170555	1080.27201965425	914.506754916495	910.037622295294	875.188906765211	881.748204556399	844.994838458413	767.681332502166	781.404022163216	881.155058539376	825.92516669569	1112.90302281314	1422.94457167925	1288.61362281348	1310.96993080566	1509.47136106508	1700.37228431352	1587.6976071833
AT3G05290	1292.33511100863	1337.99050567442	1233.14318306507	1211.18401410291	1333.5378548873	1293.51496608242	1323.77536659944	1298.82964285714	1403.17486716356	1344.56406867534	1453.07950052025	1286.6497223075	1336.1248071197	1355.8765311043	1252.04203871015	1462.34002649686	1276.78770747059	1396.23801731953	1566.36615358131	1661.85130587344	1421.09310453122	1342.01424823165	1462.64828754393	1405.96715677481	1392.77872090498	1172.93902254626	1286.88863132179	1176.61122205548	1252.17971393068	1169.95556913898	1382.33562880298	1236.95023044231	1230.89682246799	1091.58255154014	1065.3302323795	1086.12630265081	972.085064580295	1005.24480697445	1026.96456545305	789.051276933043	982.899558314313	873.97995387044	793.903045624583	806.007878418824	807.706513380034
AT1G10470	3400.23150322748	3045.01964367694	3154.93669174354	4096.82037577868	3992.02671434066	3344.6106519253	2585.97978591518	3096.37743161884	3308.74666600986	3325.60816985972	3356.9216206624	3468.26680775466	3409.54434837188	2645.24646020823	2826.99516282974	2326.35023734749	2143.27577110286	2363.49718251648	2487.75800862914	2796.08254449517	2272.01827199409	2716.33838378099	1943.23272487979	3015.81800229453	2481.01398971703	3371.08726662004	3079.79570607703	3279.61760881794	3411.7065479476	2869.96742778961	2539.08176262769	3283.20156643029	2591.98465500472	2517.70766923576	2927.07238605242	2616.05974410306	2568.77267065595	2571.65460588007	3831.42289063727	4315.24849603382	3433.22662622464	4714.56792017435	6242.88909984846	6129.97952843743	6311.98884132573
AT5G39590	1136.07068623129	1253.21623529602	1100.92232054729	1162.46919965555	926.521149660909	1215.5923777642	1721.18784452147	1351.53969079827	1475.9860166828	1630.98008330441	2058.762606389	1235.14080932104	2046.19999248004	2002.70686991434	1977.06881538416	2000.28793414211	2029.9035010949	2409.33327904465	2303.47963761957	1727.67722597202	1935.4941944664	2656.33430733383	2444.712137752	1862.62971753828	1132.90164178568	1169.37926830484	1512.59469961585	1715.76725038977	1756.71353855263	1918.42059481086	3312.80573263825	2268.77806086152	2954.44826258243	4001.94581485509	3073.02377711197	3613.67750055416	4089.6852716975	3693.98458974241	3606.55059387837	6551.11480344409	5007.94246789018	5914.75165964432	4233.40882271471	4694.67682655154	4054.76588408085
AT5G12860	3883.95613939983	4269.73729446277	4439.95819933815	4075.8061420955	3299.06789341725	4174.91912078276	6414.57323519221	5980.56313178236	5807.2092537985	6451.17975807374	6268.68015735038	5936.40222168898	8507.8841792591	8581.49703230571	7376.18278117645	6550.88809167176	8011.64041389582	7494.78942461841	6033.63053466804	5325.82328920684	6486.26122000513	6293.5044796693	6080.43788107548	5998.42418198807	4240.86908487802	4381.16753262156	5120.25137186448	11971.6468390911	11057.0215194366	13073.8703119068	22123.1297926343	16606.2122394456	17108.2822776681	24704.3193570862	17418.7813723583	20246.9621470867	23950.3140911348	18930.8799063698	19185.7606056397	18980.9931541893	21736.8468048806	20837.036153721	11483.5381057104	13390.9226085661	12753.0523509661
AT1G70780	7774.09077335428	9567.58808074869	7397.0226975221	8141.10516734942	5137.51254719298	8745.51182891469	7008.82616579393	7849.74252415637	7035.6373621159	6665.99176904554	4885.59485242359	9156.78238569632	7391.88267960111	7982.93761430238	5845.90917830848	6717.76172832906	7115.45961288052	5324.03890442549	5650.21263369652	5226.57805582744	7484.29548421582	4057.19870746557	4287.86892716826	5175.50902198602	9551.29477350639	9638.03460863123	8378.42768030294	13630.8176003187	15936.5553031291	13439.1621162449	14934.0245675611	17752.4113474534	16374.4784027353	16738.1226644076	20175.7686727665	17904.0144883999	20306.6188490665	18502.6224125276	24730.223412988	18137.5702766609	20969.6775486846	20610.8476797439	19199.2312461122	23014.9119290773	22029.4032833097
AT2G45150	309.439602277364	308.434047546947	325.042953689526	341.95889357164	263.616304861816	320.348418641564	302.257377574502	306.799509811208	342.21240274041	301.19144395517	238.913520959014	289.737635548811	319.533833412152	286.407463453203	282.29333881705	272.267512440857	369.809547406916	277.367148221726	275.42681258419	223.80812833518	280.75723039453	185.78185207678	222.14658201795	297.983852781013	266.374006097279	323.937635968769	265.750693313976	787.882704389051	770.024405723416	696.09801875627	652.769602490295	810.544271606417	825.529359299448	700.497579837272	982.586136660707	776.346390951804	1005.64256680968	994.696592840403	730.47688756075	554.325098752961	637.96180252091	607.785355244408	493.897695983383	489.887857894023	463.639376062755
AT5G50200	3706.58185822753	4467.42367815367	4295.34163095933	3304.9658428991	5900.88354075048	4912.58629019522	10389.6309075532	7575.37996692432	7702.37945985633	8685.67930077511	9998.90415451123	6745.52139651788	13355.3307779857	14174.4877231109	11531.3782575771	13416.8599578214	14144.540353374	14341.9970752107	13548.4232449237	9071.82449604771	12314.8582427847	17241.9405821816	13404.6766743406	9864.83386311881	5294.99548705566	8405.46970254127	9816.3937605635	17355.7602159652	18232.3876462173	20163.8521506518	40621.468380852	29848.4171185124	36446.0856027632	40961.8315743409	39980.3381383501	37927.1764543816	49730.0533038071	37338.568391691	49795.6068096804	64511.2410381257	45294.1343410054	64159.0530572812	39069.585570681	48638.3048970813	39810.4286800665
AT2G34340	98.8559128739666	56.2756858682149	93.6564442834229	78.3257800918283	74.7055977947165	76.19097524448	69.9669855496532	101.36547680987	75.9316273557748	81.8331470368763	118.523504538261	79.409574187452	93.493232739111	54.7070435809489	97.4825918217151	111.98099302003	129.568308580525	79.9193477927006	122.85224733971	90.1308752119051	125.956154731792	107.314982876649	104.474877681709	123.621784125869	78.7752396080367	88.993856035376	64.617463100316	74.4690646870558	122.064634989181	77.9118883378578	179.511640684831	119.34394183162	110.958247217668	155.491615255359	111.474684510045	147.935712933813	122.322508126474	154.003926357051	174.741529965513	184.332987384358	254.953993412516	250.807627607186	345.561717549679	387.786981699678	353.965501451838
AT3G26090	1905.55069555495	1893.532532835	1754.22192944588	1974.38277377816	1719.94611934273	1948.93051449232	2571.05349566459	1858.36707484762	2138.56747730785	2136.75439485177	1982.23561920682	1756.6685533089	2494.73081789932	2327.73107001292	2145.63246374254	2235.22844890962	2299.83747730433	2334.1150693574	2338.15567517514	2169.21724386405	1959.53162857552	2179.76346939774	2088.39781807964	1851.55911000462	1845.93937761925	1924.04716748483	2348.07119434951	3489.62037123544	3690.42079783957	3601.82828053703	4852.57403027712	4343.62221624666	4815.58792924678	4382.03642992374	4360.15415495991	4482.32566111424	4608.20280614512	4231.94351057868	5021.67052507449	3437.34606690831	4322.68150822034	3997.53507069613	2557.82338842238	3007.06715176231	2926.74830730648
AT5G07680	262.328581298365	354.608969284969	239.191213096389	341.95889357164	238.714438930244	339.396162452684	314.384988403108	182.457858257767	219.473607836555	221.63143989154	222.114914016583	242.521131977894	253.260149445187	227.409671356101	149.270218727001	237.136220513005	283.430675019899	220.95349095629	223.908128215924	185.325282739086	213.452414888992	189.243625717962	158.36191985438	144.840448565384	300.482872731686	201.12611463995	326.727735957936	488.517064347086	703.906061770943	609.245421920626	718.046562739325	775.735621905528	1048.92529703102	860.701062221581	935.467971043059	862.326121545815	1152.86257659022	853.350523444206	792.06611533548	881.880838925165	910.220365622058	910.90868431567	456.119244547084	406.440026389029	471.954001935785
AT5G47560	182.008152088267	276.688788852057	129.007160998244	206.321567071157	85.0098181801946	236.365184565262	337.70731691966	236.519445889698	269.401253221174	207.99258205206	359.303537379767	238.228722562356	294.68120192454	277.825966420897	302.602212113241	405.10771004305	431.894361935085	203.324223060841	191.213578520678	139.753491901606	228.836372718829	371.56370415356	158.36191985438	172.516967399534	340.276550471829	250.072735459407	249.368801260374	665.753438302279	612.357585529057	595.195737138389	1213.38349639373	1241.92289468529	1316.70453364966	2159.60576743554	1602.01763100003	1534.99107266366	2039.43013548917	1116.00105538192	2439.21988140384	2635.0334239764	2310.73687242203	3149.71296755773	1487.24874257314	1861.37751215845	1718.75194832487
AT5G22560	70.2803755588357	77.1986972807563	46.3691219246358	37.2525051656256	59.2492672164993	87.4464602237782	117.544535723417	112.177794336257	84.2529015865446	98.8817193362255	84.9262906533995	92.2868024340658	97.0436086659127	109.414087161898	165.517317363954	73.5561424739413	151.16302667728	169.240971796307	171.398699917499	95.1944075271807	121.148667909968	151.164115664957	177.057424281634	82.1070058746445	73.9025443745499	61.4057606644095	71.8983040130277	84.8947337432437	90.5312709503091	104.734013831219	200.630657235988	120.587107892366	211.560391361686	252.870202586997	190.771109573892	216.21373428788	334.49252222195	290.075888686226	158.986146116163	580.847830750711	500.678882991094	495.460466806834	345.00615208738	326.919151660741	350.798024928779
AT1G21920	1595.33878145826	1935.73929723616	1812.98675723155	1806.26890431277	1492.39458583008	1675.33564884169	1981.46503076618	2019.20029805262	2060.55553139438	2039.00924700217	1704.12534871547	1841.44363926578	2118.39096965834	1974.81700455935	1680.55926525978	2000.28793414211	1633.10055606704	1907.48678628754	2247.00723360051	2005.15879684913	2096.06425431532	1519.718628479	1599.01549630742	1780.52271166364	2116.37396307777	1570.74155902439	1877.54685036552	2058.32494795022	2057.80630485927	2212.18673116672	2853.94710029948	2685.23869121144	3131.9814581307	3009.3124730229	2437.50315304954	3158.49069152704	2940.07019532303	2718.27478234329	2387.65680698778	3889.55864746994	4801.44126960584	4586.85606071793	3541.17425669076	4122.3228763467	3540.05094908377
AT4G17670	4912.16060819833	6068.03405121309	5662.0829771934	5198.15725926499	6671.12401456497	5804.36702317039	5193.41611406559	4629.02344098408	4974.04167144267	4838.38481855531	3930.87402452878	4906.22396195987	4598.92028385045	4551.41148850914	4420.2262729159	4007.16298552068	2926.0843021102	5052.54817883558	7737.71009454144	5948.63776398574	6539.14357504519	4327.21705147779	4298.8662827137	5273.29938853335	5813.93752942201	6080.06024433689	5740.03295455906	3267.70255846801	3405.60331619814	2895.51230921186	1682.80163700807	2000.25419174038	2071.2206147298	1422.98387294298	1696.25396223533	1368.08924268705	1369.36259097336	1541.09408498391	1469.54762085751	1001.23313291504	1303.61091654363	946.298717659015	1330.02371674265	1109.36528941933	1133.95659525511
AT4G29140	957.409218693442	1235.1791564921	914.068532197524	1227.42228558536	824.337630838251	879.659441458997	939.423392646677	975.811656756353	904.93857259622	1002.45605120173	1314.95762121582	835.946733676015	1110.08420644666	1112.37655281263	903.744861680484	1248.25871631151	958.265615543469	1067.15834993783	1388.0322461527	1026.88435353789	1424.93909398867	1492.02443934954	1209.70910999874	1410.57990991384	982.660205419839	751.108144938574	1284.15831597952	704.477351939548	615.409201403787	648.839988125111	711.326875654866	683.741333410321	713.091668785544	573.277167355615	505.658362725978	662.549688695025	965.5900641488	708.839989807795	650.267660691334	2152.31970161736	2211.5240062072	2781.96436020732	2196.70583792834	2884.34975249026	2320.57248770607
AT1G15550	734.983414727017	533.897532595885	1006.34767582972	743.139718432224	739.327812658056	709.095553695786	1376.95027561718	1450.20208822655	1256.51240884625	1415.03150084599	1298.15901427339	1075.24855859226	1352.69322811144	1783.87869559055	1199.23896814006	1243.86730482053	1133.7227000796	1419.7437078468	1054.15154168913	1048.15118926204	1518.20433833206	670.430161842292	814.904045917332	845.056375069375	710.601388216826	1034.99854569142	1152.19307443662	3029.40155146943	3599.88952688926	3968.3973289463	6090.91636441312	4609.65975324631	5037.50442368211	3320.29570353362	2538.63482559474	2862.61926565942	2082.7301383658	2302.67514546193	1296.23839851466	1684.19348185708	1846.97440476668	1781.81124398234	1516.13814661266	1544.27575243948	1377.45635296526
AT4G36380	1130.14962894977	1598.80666517903	1517.78531765194	1172.02112405699	1254.53883193196	1323.81819487284	1550.46839978032	1302.88426192953	1359.48817745202	1515.04979166883	1461.47880399147	1265.18767522981	1443.81954356602	1670.1738599125	1549.56703249935	1451.36149776941	1568.31640177678	1881.63052670755	1628.78302118132	1686.15626098676	1659.54445089369	1215.08254805496	1493.44088307117	1517.59578273922	1348.9244638036	1180.94846958944	1437.96608026055	1379.16707800427	1484.10252041012	1602.94130924609	2502.60346131206	2466.44146452014	2452.91698515857	3128.67977362297	2848.92518454023	3130.67371986428	3337.34772171609	2632.83424785753	2698.46756110677	2861.80278255715	2781.42116795283	2977.37889214666	1909.47849392001	2118.59318103267	1916.32329645067
AT3G44704	38.6155909663932	23.4482024450895	37.1871175831238	28.6557732043274	16.3150156103404	26.8400026429418	43.845977611116	32.4369525791585	31.2047783653869	50.0091454114244	19.5983747661691	32.1930706165346	37.8706765525513	27.8898653549935	42.6486339220004	20.8592045821625	16.1960385725657	44.6608120018033	38.6390132761993	60.7623877833068	43.2673813964172	20.7706418470934	87.9788443635446	79.3393539912295	40.6057936123901	15.1289555260139	35.4940994494693	20.8513381123756	26.4473375809892	31.9311017778106	80.6362450135071	45.9971442476034	44.3832988870671	73.8192516868874	72.4010837539468	94.8305852139825	29.2275019417238	73.837498938312	27.2138448306946	106.090927990997	125.746539737395	93.8605232149592	241.115410637557	256.23392968004	235.185131837127
